CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
11153,Angela,James,"James, Angela",23-06-1976 00:00,M,F,40000,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,30-03-2016 00:00,5-10 Miles
11154,Megan,Walker,"Walker, Megan",21-08-1976 00:00,S,F,40000,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,14-01-2016 00:00,5-10 Miles
11155,Hunter,Robinson,"Robinson, Hunter",26-01-1976 00:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,10-01-2016 00:00,1-2 Miles
11156,Maria,Roberts,"Roberts, Maria",07-02-1976 00:00,S,F,40000,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,12-01-2016 00:00,1-2 Miles
11157,Hannah,Long,"Long, Hannah",11-06-1975 00:00,M,F,40000,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,25-07-2016 00:00,5-10 Miles
11158,Jason,Wright,"Wright, Jason",08-10-1975 00:00,S,M,40000,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,23-01-2016 00:00,5-10 Miles
11159,Brianna,Hughes,"Hughes, Brianna",17-09-1975 00:00,S,F,40000,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,11-09-2016 00:00,1-2 Miles
11160,Maurice,Tang,"Tang, Maurice",08-01-1974 00:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,25-02-2016 00:00,5-10 Miles
11161,Emily,Wood,"Wood, Emily",22-04-1974 00:00,S,F,40000,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,03-06-2016 00:00,1-2 Miles
11162,Chase,Cox,"Cox, Chase",05-03-1974 00:00,S,M,40000,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,22-02-2016 00:00,5-10 Miles
11163,Gabriel,Wang,"Wang, Gabriel",20-12-1974 00:00,M,M,40000,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,02-05-2016 00:00,5-10 Miles
11164,Devin,Brooks,"Brooks, Devin",05-05-1974 00:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,29-04-2016 00:00,1-2 Miles
11165,Jocelyn,Alexander,"Alexander, Jocelyn",18-07-1973 00:00,M,F,60000,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,26-05-2016 00:00,1-2 Miles
11166,Ashley,Martinez,"Martinez, Ashley",24-04-1972 00:00,S,F,70000,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,16-10-2016 00:00,0-1 Miles
11167,Jasmine,Barnes,"Barnes, Jasmine",01-08-1972 00:00,S,F,80000,0,0,Bachelors,Management,0,1,9183 Via Del Sol,11-01-2016 00:00,0-1 Miles
11168,David,Rodriguez,"Rodriguez, David",15-05-1968 00:00,S,M,80000,0,0,Bachelors,Management,0,1,38 Shangri-la Rd.,19-01-2016 00:00,0-1 Miles
11169,Bryce,Richardson,"Richardson, Bryce",22-06-1968 00:00,M,M,90000,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,27-05-2016 00:00,0-1 Miles
11170,Carol,Howard,"Howard, Carol",05-02-1968 00:00,M,F,90000,4,4,Bachelors,Management,1,1,6281 Edward Ave,27-08-2016 00:00,0-1 Miles
11171,Jonathan,Hill,"Hill, Jonathan",09-10-1967 00:00,S,M,100000,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,20-08-2014 00:00,1-2 Miles
11172,Gabrielle,Adams,"Adams, Gabrielle",21-11-1967 00:00,M,F,100000,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,04-05-2016 00:00,1-2 Miles
11173,Sarah,Thomas,"Thomas, Sarah",01-09-1967 00:00,S,F,110000,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,03-03-2016 00:00,0-1 Miles
11174,Nicholas,Robinson,"Robinson, Nicholas",13-07-1967 00:00,M,M,110000,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,14-07-2016 00:00,2-5 Miles
11175,Luis,Wang,"Wang, Luis",05-03-1963 00:00,S,M,70000,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,28-08-2014 00:00,5-10 Miles
11176,Mason,Roberts,"Roberts, Mason",25-01-1968 00:00,M,M,90000,4,4,Bachelors,Management,1,1,5753 Megan Dr.,06-02-2016 00:00,1-2 Miles
11177,Jose,Flores,"Flores, Jose",04-07-1942 00:00,M,M,110000,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,30-03-2016 00:00,5-10 Miles
11178,Nathan,Johnson,"Johnson, Nathan",24-08-1943 00:00,M,M,100000,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,25-02-2016 00:00,1-2 Miles
11179,Molly,Rodriguez,"Rodriguez, Molly",14-06-1943 00:00,M,F,120000,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,13-03-2016 00:00,5-10 Miles
11180,April,Anand,"Anand, April",02-01-1943 00:00,M,F,160000,1,3,Bachelors,Management,1,4,3531 Brookview Drive,18-03-2016 00:00,0-1 Miles
11181,Devin,Martin,"Martin, Devin",08-08-1943 00:00,M,M,170000,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,08-05-2016 00:00,0-1 Miles
11182,Stephanie,Torres,"Torres, Stephanie",25-08-1944 00:00,S,F,70000,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,29-08-2016 00:00,10+ Miles
11183,Jasmine,Lee,"Lee, Jasmine",15-07-1944 00:00,S,F,70000,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,01-05-2016 00:00,10+ Miles
11184,Meghan,Hernandez,"Hernandez, Meghan",16-11-1944 00:00,S,F,70000,4,0,Bachelors,Management,1,2,5872 L St.,11-08-2016 00:00,10+ Miles
11185,Ashley,Henderson,"Henderson, Ashley",08-10-1944 00:00,S,F,70000,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,25-02-2016 00:00,10+ Miles
11186,Sarah,Price,"Price, Sarah",21-05-1944 00:00,S,F,70000,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,20-10-2016 00:00,10+ Miles
11187,Jennifer,Cooper,"Cooper, Jennifer",22-02-1944 00:00,M,F,60000,4,0,Graduate Degree,Management,1,2,2429 Longview Road,05-04-2016 00:00,10+ Miles
11188,Catherine,Morris,"Morris, Catherine",06-09-1944 00:00,M,F,60000,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,04-11-2016 00:00,1-2 Miles
11189,Lawrence,Blanco,"Blanco, Lawrence",15-07-1944 00:00,S,M,60000,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,26-08-2014 00:00,10+ Miles
11190,Carson,Bryant,"Bryant, Carson",22-06-1944 00:00,M,M,70000,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,29-08-2016 00:00,10+ Miles
11191,Kristi,Perez,"Perez, Kristi",18-12-1945 00:00,S,F,70000,5,0,Bachelors,Management,1,3,1769 Lislin Ct,11-08-2014 00:00,10+ Miles
11192,James,Brown,"Brown, James",13-09-1945 00:00,M,M,60000,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,25-06-2016 00:00,2-5 Miles
11193,Ian,Gray,"Gray, Ian",13-02-1945 00:00,M,M,60000,4,0,Bachelors,Management,1,2,5941 Gill Dr.,29-02-2016 00:00,2-5 Miles
11194,Jacqueline,Price,"Price, Jacqueline",10-06-1945 00:00,M,F,60000,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,14-03-2016 00:00,2-5 Miles
11195,Megan,Henderson,"Henderson, Megan",10-02-1946 00:00,M,F,60000,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,16-04-2016 00:00,10+ Miles
11196,Alfredo,Romero,"Romero, Alfredo",07-06-1946 00:00,M,M,60000,5,0,Bachelors,Management,1,3,2499 Greendell Pl,04-03-2016 00:00,10+ Miles
11197,Andrea,Morris,"Morris, Andrea",18-06-1946 00:00,M,F,70000,3,1,Bachelors,Management,0,1,1883 Green View Court,03-05-2016 00:00,1-2 Miles
11198,Brooke,Sanders,"Sanders, Brooke",26-11-1946 00:00,S,F,70000,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,09-02-2016 00:00,10+ Miles
11199,Jacqueline,Bennett,"Bennett, Jacqueline",06-11-1946 00:00,M,F,70000,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,19-03-2016 00:00,10+ Miles
11200,Jason,Griffin,"Griffin, Jason",22-11-1947 00:00,M,M,70000,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,11-02-2016 00:00,1-2 Miles
11201,Amanda,Foster,"Foster, Amanda",18-08-1947 00:00,M,F,70000,4,1,Bachelors,Management,1,1,3984 San Francisco,02-07-2016 00:00,10+ Miles
11202,Alexia,Price,"Price, Alexia",26-08-1947 00:00,M,F,80000,5,0,Bachelors,Management,0,2,2079 Wellington Ct,18-09-2016 00:00,1-2 Miles
11203,Luis,Diaz,"Diaz, Luis",21-08-1948 00:00,M,M,40000,2,1,High School,Professional,1,2,3682 Diablo View Road,24-02-2016 00:00,10+ Miles
11204,Destiny,Rivera,"Rivera, Destiny",01-06-1948 00:00,M,F,40000,2,1,High School,Professional,1,2,6965 Appalachian Drive,10-08-2016 00:00,2-5 Miles
11205,Abby,Fernandez,"Fernandez, Abby",24-07-1948 00:00,M,F,40000,2,1,High School,Professional,1,2,8330 Glenside Court,28-07-2016 00:00,10+ Miles
11206,Blake,Flores,"Flores, Blake",24-09-1948 00:00,M,M,60000,2,1,Partial College,Professional,1,1,9410 Ferry St.,12-05-2016 00:00,10+ Miles
11207,Danielle,Cox,"Cox, Danielle",19-07-1948 00:00,S,F,60000,2,1,Partial College,Professional,1,1,2346 Wren Ave,04-02-2016 00:00,10+ Miles
11208,Maria,Reed,"Reed, Maria",04-02-1948 00:00,M,F,60000,2,1,Bachelors,Management,1,0,1413 Bridgeview St,05-03-2016 00:00,10+ Miles
11209,Allison,Evans,"Evans, Allison",13-01-1948 00:00,M,F,60000,2,1,Bachelors,Management,1,0,3515 Sutton Circle,26-03-2016 00:00,10+ Miles
11210,Edward,Wood,"Wood, Edward",08-06-1948 00:00,M,M,70000,4,1,Partial College,Professional,1,2,1039 Adelaide St.,07-05-2016 00:00,10+ Miles
11211,Samantha,Russell,"Russell, Samantha",12-10-1949 00:00,M,F,40000,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,05-02-2016 00:00,2-5 Miles
11212,Chloe,Campbell,"Campbell, Chloe",05-11-1949 00:00,M,F,40000,2,1,High School,Professional,1,2,3562 East Ave.,03-02-2016 00:00,2-5 Miles
11213,Stephanie,Murphy,"Murphy, Stephanie",14-05-1949 00:00,S,F,60000,2,1,Partial College,Professional,1,2,5514 Grant Street,29-03-2016 00:00,10+ Miles
11214,Charles,Miller,"Miller, Charles",07-11-1949 00:00,S,M,60000,2,1,Partial College,Professional,1,2,2719 Little Dr,15-08-2016 00:00,10+ Miles
11215,Ana,Perry,"Perry, Ana",21-06-1950 00:00,M,F,40000,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,19-02-2016 00:00,10+ Miles
11216,Jasmine,Torres,"Torres, Jasmine",20-05-1950 00:00,S,F,60000,2,1,Partial College,Professional,1,2,8328 San Francisco,15-08-2014 00:00,10+ Miles
11217,Natalie,Adams,"Adams, Natalie",11-02-1950 00:00,S,F,60000,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,10-08-2014 00:00,10+ Miles
11218,Olivia,Brown,"Brown, Olivia",11-09-1950 00:00,S,F,60000,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,01-03-2016 00:00,2-5 Miles
11219,Charles,Cook,"Cook, Charles",02-12-1950 00:00,M,M,60000,2,1,High School,Professional,1,2,6871 Bel Air Dr.,01-11-2016 00:00,10+ Miles
11220,Erica,Huang,"Huang, Erica",23-02-1950 00:00,M,F,60000,2,1,Partial College,Professional,1,1,9142 All Ways Drive,15-03-2016 00:00,10+ Miles
11221,Nathan,Perry,"Perry, Nathan",10-06-1950 00:00,M,M,70000,4,2,Partial College,Professional,1,1,9714 Nicholas Drive,09-04-2016 00:00,1-2 Miles
11222,Alexandra,Rivera,"Rivera, Alexandra",17-08-1950 00:00,M,F,80000,3,1,Bachelors,Management,1,1,4999 Corte Segunda,04-11-2016 00:00,1-2 Miles
11223,Hailey,Patterson,"Patterson, Hailey",16-09-1951 00:00,S,F,70000,2,1,High School,Professional,1,2,5045 Vancouver Way,02-02-2016 00:00,2-5 Miles
11224,Tiffany,Li,"Li, Tiffany",06-09-1951 00:00,S,F,70000,2,1,High School,Professional,1,2,6404 Del Mar Ave,07-08-2014 00:00,10+ Miles
11225,Madison,Lee,"Lee, Madison",16-02-1951 00:00,M,F,60000,2,1,Partial College,Professional,1,1,5927 Seaview Avenue,24-06-2016 00:00,10+ Miles
11226,Sydney,Ross,"Ross, Sydney",27-09-1951 00:00,M,F,60000,2,1,Partial College,Professional,1,1,5252 Santa Fe,25-02-2016 00:00,2-5 Miles
11227,Marshall,Chavez,"Chavez, Marshall",12-08-1951 00:00,S,M,60000,2,1,Partial College,Professional,1,2,9022 Estudillo Street,03-08-2014 00:00,10+ Miles
11228,Ashley,Jones,"Jones, Ashley",19-04-1951 00:00,M,F,60000,2,1,Partial College,Professional,1,2,7681 Willow Pass Road,27-10-2016 00:00,10+ Miles
11229,Adrian,Stewart,"Stewart, Adrian",03-12-1951 00:00,S,M,70000,4,2,Partial College,Professional,1,1,6898 Shaw Rd.,28-07-2016 00:00,10+ Miles
11230,Amber,Turner,"Turner, Amber",03-04-1951 00:00,M,F,70000,4,2,Partial College,Professional,0,2,6345 Ridge Circle,17-07-2016 00:00,2-5 Miles
11231,Dennis,Zhang,"Zhang, Dennis",14-11-1952 00:00,M,M,60000,2,1,High School,Professional,1,2,3951 Calle Verde Drive,14-02-2016 00:00,10+ Miles
11232,Hailey,Bryant,"Bryant, Hailey",27-09-1952 00:00,M,F,60000,3,1,High School,Professional,0,2,2828 Rogers Ave.,23-09-2016 00:00,2-5 Miles
11233,Todd,Li,"Li, Todd",09-09-1952 00:00,M,M,70000,4,2,Partial College,Professional,1,2,5897 Scottsdale Rd.,12-02-2016 00:00,10+ Miles
11234,Anna,Griffin,"Griffin, Anna",19-11-1952 00:00,S,F,70000,4,2,Partial College,Professional,1,2,7221 Peachwillow Street,12-02-2016 00:00,10+ Miles
11235,Angel,Stewart,"Stewart, Angel",08-02-1952 00:00,M,M,70000,4,2,Partial College,Professional,1,2,2585 La Salle Ct.,05-07-2016 00:00,10+ Miles
11236,Jeremy,Butler,"Butler, Jeremy",05-03-1952 00:00,S,M,70000,5,2,Partial College,Professional,1,2,8811 The Trees Dr.,05-10-2016 00:00,10+ Miles
11237,Clarence,Anand,"Anand, Clarence",23-09-1958 00:00,S,M,130000,2,3,Bachelors,Management,0,4,Welt Platz 6,08-09-2014 00:00,0-1 Miles
11238,Mayra,Prasad,"Prasad, Mayra",10-08-1958 00:00,S,F,130000,2,3,Bachelors,Management,0,4,1119 Elderwood Dr.,09-01-2014 00:00,0-1 Miles
11239,Latoya,Goel,"Goel, Latoya",06-10-1958 00:00,M,F,130000,2,4,Partial College,Professional,0,2,8154 Pheasant Circle,22-01-2014 00:00,5-10 Miles
11240,Anne,Hernandez,"Hernandez, Anne",11-12-1958 00:00,M,F,160000,2,3,Partial College,Professional,1,4,76 Woodcrest Dr.,28-02-2014 00:00,5-10 Miles
11241,Lisa,Cai,"Cai, Lisa",11-10-1957 00:00,S,F,100000,2,3,Partial College,Professional,1,4,"102, rue de Berri",14-09-2015 00:00,5-10 Miles
11242,Larry,Munoz,"Munoz, Larry",11-11-1957 00:00,M,M,110000,2,4,Partial College,Professional,1,3,Midi-Couleurs,23-09-2015 00:00,5-10 Miles
11243,Robin,Alvarez,"Alvarez, Robin",09-10-1957 00:00,M,F,150000,2,3,Partial College,Professional,1,3,4086 Emmons Canyon Lane,24-02-2014 00:00,0-1 Miles
11244,Alexis,Coleman,"Coleman, Alexis",26-11-1957 00:00,S,F,170000,2,3,Bachelors,Management,0,3,7140 Camelback Road,15-02-2014 00:00,0-1 Miles
11245,Ricky,Vazquez,"Vazquez, Ricky",27-10-1956 00:00,M,M,120000,3,4,High School,Professional,0,4,Roßstr 9928,29-09-2014 00:00,5-10 Miles
11246,Latasha,Rubio,"Rubio, Latasha",09-10-1956 00:00,M,F,120000,3,4,High School,Professional,0,4,Alderstr 7690,05-10-2014 00:00,5-10 Miles
11247,Claudia,Zhou,"Zhou, Claudia",06-06-1956 00:00,S,F,130000,3,4,Partial College,Professional,0,3,6516 Beauer Lane,21-02-2014 00:00,0-1 Miles
11248,Tristan,Alexander,"Alexander, Tristan",26-03-1955 00:00,M,M,110000,3,4,Partial College,Professional,1,4,"88, avenue des Champs-Elysées",15-07-2016 00:00,10+ Miles
11249,Cindy,Patel,"Patel, Cindy",13-07-1955 00:00,M,F,130000,3,4,Partial College,Professional,1,3,Essener Straße 123,11-10-2014 00:00,0-1 Miles
11250,Shannon,Liu,"Liu, Shannon",12-03-1955 00:00,M,F,170000,3,4,High School,Professional,1,2,4185 Keywood Ct.,17-03-2014 00:00,5-10 Miles
11251,Xavier,Long,"Long, Xavier",04-07-1932 00:00,S,M,30000,4,0,High School,Professional,0,2,9245 Dantley Way,20-10-2016 00:00,5-10 Miles
11252,Nicholas,Thompson,"Thompson, Nicholas",07-06-1932 00:00,S,M,90000,3,0,Graduate Degree,Management,1,1,504 O St.,14-08-2014 00:00,2-5 Miles
11253,José,Hernandez,"Hernandez, José",28-02-1933 00:00,M,M,60000,2,0,Graduate Degree,Management,1,2,5703 Donald Dr.,02-03-2016 00:00,1-2 Miles
11254,Johnathan,Vance,"Vance, Johnathan",03-03-1933 00:00,M,M,70000,4,0,Graduate Degree,Management,1,2,9430 Versailles Pl,26-11-2016 00:00,5-10 Miles
11255,Colin,Lin,"Lin, Colin",04-04-1933 00:00,M,M,70000,4,0,Graduate Degree,Management,1,2,6083 San Jose,27-02-2016 00:00,5-10 Miles
11256,Katelyn,Hernandez,"Hernandez, Katelyn",20-09-1933 00:00,M,F,70000,4,0,Graduate Degree,Management,1,2,7496 Deerfield Dr.,17-04-2016 00:00,5-10 Miles
11257,Jacqueline,Powell,"Powell, Jacqueline",06-01-1933 00:00,S,F,120000,1,2,Graduate Degree,Management,1,4,4076 Northwood Dr,24-08-2014 00:00,2-5 Miles
11258,Xavier,Hill,"Hill, Xavier",28-06-1933 00:00,M,M,120000,1,2,Graduate Degree,Management,1,4,2707 Virgil Street,22-05-2016 00:00,2-5 Miles
11259,Victoria,Stewart,"Stewart, Victoria",27-03-1965 00:00,M,F,100000,4,1,Partial College,Professional,1,4,3623 Barquentine Court,07-09-2014 00:00,2-5 Miles
11260,Katelyn,Kelly,"Kelly, Katelyn",12-04-1965 00:00,M,F,110000,2,2,Bachelors,Management,1,3,7085 Solano Drive,09-02-2016 00:00,2-5 Miles
11261,Stephanie,Collins,"Collins, Stephanie",24-04-1965 00:00,M,F,130000,1,2,Graduate Degree,Management,1,1,2868 Central Avenue,30-09-2014 00:00,0-1 Miles
11262,Jennifer,Simmons,"Simmons, Jennifer",04-05-1964 00:00,M,F,80000,4,3,Bachelors,Management,1,0,7959 Mt. Wilson Way,29-02-2016 00:00,0-1 Miles
11263,Trinity,Richardson,"Richardson, Trinity",11-09-1964 00:00,M,F,90000,5,5,Partial College,Professional,1,3,3063 Blue Jay Drive,01-09-2014 00:00,2-5 Miles
11264,Eduardo,Martin,"Martin, Eduardo",17-06-1964 00:00,S,M,90000,5,5,Partial College,Professional,0,3,5137 Pheasant Court,06-01-2016 00:00,0-1 Miles
11265,Elizabeth,Jones,"Jones, Elizabeth",13-07-1964 00:00,M,F,90000,5,5,Partial College,Professional,1,3,2253 Firestone Dr.,07-01-2016 00:00,0-1 Miles
11266,Taylor,Howard,"Howard, Taylor",05-05-1964 00:00,S,F,90000,0,0,Partial College,Professional,0,1,7396 Stratton Circle,13-09-2014 00:00,5-10 Miles
11267,David,Diaz,"Diaz, David",02-10-1964 00:00,S,M,120000,4,2,Partial College,Professional,1,4,2075 Browse Ct,20-09-2014 00:00,2-5 Miles
11268,Katelyn,Carter,"Carter, Katelyn",03-05-1964 00:00,M,F,130000,2,2,Graduate Degree,Management,1,2,3050 Monte Cresta Avenue,30-05-2016 00:00,1-2 Miles
11269,Ryan,Foster,"Foster, Ryan",13-10-1964 00:00,M,M,130000,2,2,Graduate Degree,Management,1,2,5376 Sahara Drive,23-08-2016 00:00,0-1 Miles
11270,Robert,Lee,"Lee, Robert",04-05-1964 00:00,M,M,130000,2,2,Graduate Degree,Management,1,3,5461 Camino Verde Ct.,13-09-2014 00:00,0-1 Miles
11271,Danielle,Reed,"Reed, Danielle",05-06-1964 00:00,S,F,150000,2,0,Bachelors,Management,0,4,6683 Carrick Ct,30-09-2014 00:00,1-2 Miles
11272,Lauren,Martinez,"Martinez, Lauren",10-11-1956 00:00,S,F,70000,4,3,Partial College,Professional,1,0,4357 Tosca Way,22-09-2014 00:00,5-10 Miles
11273,Nathan,Lal,"Lal, Nathan",01-10-1956 00:00,M,M,90000,2,1,Partial College,Professional,1,0,7064 Cypress Ave,15-05-2016 00:00,10+ Miles
11274,Kyle,Foster,"Foster, Kyle",12-04-1934 00:00,M,M,50000,2,0,Graduate Degree,Management,1,2,5617 Landing Dr,01-09-2014 00:00,5-10 Miles
11275,Jenny,Rai,"Rai, Jenny",18-01-1934 00:00,M,F,80000,4,0,Graduate Degree,Management,1,2,1440 Willow Pass Dr.,02-09-2014 00:00,0-1 Miles
11276,Nancy,Chapman,"Chapman, Nancy",19-09-1963 00:00,M,F,80000,4,3,Partial College,Professional,1,2,1480 Shoenic,02-02-2016 00:00,2-5 Miles
11277,Charles,Jackson,"Jackson, Charles",10-06-1963 00:00,M,M,80000,4,3,Partial College,Professional,1,2,3400 Folson Drive,06-02-2016 00:00,0-1 Miles
11278,Jonathan,Phillips,"Phillips, Jonathan",20-08-1963 00:00,S,M,90000,0,0,Partial College,Professional,0,1,8772 Rock Creek Way,19-09-2014 00:00,10+ Miles
11279,Amanda,Cook,"Cook, Amanda",12-09-1963 00:00,M,F,90000,0,0,Partial College,Professional,1,1,9187 Vista Del Sol,04-03-2016 00:00,10+ Miles
11280,Robert,Collins,"Collins, Robert",21-08-1963 00:00,M,M,90000,0,0,Partial College,Professional,1,1,5271 Sierra Road,02-07-2016 00:00,10+ Miles
11281,Megan,Barnes,"Barnes, Megan",10-10-1963 00:00,S,F,110000,4,2,Bachelors,Management,1,4,40 Ellis St.,16-09-2014 00:00,5-10 Miles
11282,Christian,Thomas,"Thomas, Christian",16-01-1962 00:00,M,M,90000,5,4,Partial College,Professional,1,4,5205 Coralie Drive,03-09-2014 00:00,1-2 Miles
11283,Arturo,Lal,"Lal, Arturo",26-10-1962 00:00,M,M,110000,1,3,Bachelors,Management,1,2,4593 Mendouno Dr.,30-05-2016 00:00,1-2 Miles
11284,Theresa,Serrano,"Serrano, Theresa",27-03-1962 00:00,M,F,110000,1,3,Bachelors,Management,1,2,9007 S Royal Links Circle,10-02-2016 00:00,1-2 Miles
11285,Jeremy,Anderson,"Anderson, Jeremy",19-03-1962 00:00,M,M,120000,1,3,Partial College,Professional,0,4,7655 Greer Ave,28-07-2016 00:00,2-5 Miles
11286,Hunter,Griffin,"Griffin, Hunter",03-03-1962 00:00,M,M,170000,0,0,Graduate Degree,Management,1,4,4079 Redbird Lane,24-09-2014 00:00,2-5 Miles
11287,Henry,Garcia,"Garcia, Henry",16-01-1961 00:00,M,M,70000,5,4,Partial College,Professional,0,3,3268 Hazelwood Lane,02-02-2016 00:00,5-10 Miles
11288,Cindy,Sanchez,"Sanchez, Cindy",16-09-1961 00:00,M,F,110000,1,3,Bachelors,Management,1,3,7062 Starflower Drive,06-03-2016 00:00,2-5 Miles
11289,Maria,Carter,"Carter, Maria",07-03-1961 00:00,M,F,130000,1,3,Bachelors,Management,1,1,8603 Elmhurst Lane,11-09-2014 00:00,0-1 Miles
11290,Katelyn,Sanchez,"Sanchez, Katelyn",18-08-1961 00:00,M,F,130000,1,3,Bachelors,Management,1,3,8869 Climbing Vine Court,23-09-2014 00:00,2-5 Miles
11291,Jenna,Wright,"Wright, Jenna",05-05-1961 00:00,M,F,130000,1,3,Bachelors,Management,1,3,232 Pinnacle Drive,07-09-2014 00:00,2-5 Miles
11292,Seth,Phillips,"Phillips, Seth",05-11-1961 00:00,S,M,150000,1,2,Partial College,Professional,0,3,4361 Loftus Road,18-09-2014 00:00,0-1 Miles
11293,Luke,Long,"Long, Luke",27-05-1955 00:00,S,M,60000,2,0,High School,Professional,0,2,3177 Dover Way,28-02-2016 00:00,1-2 Miles
11294,Dalton,Clark,"Clark, Dalton",03-09-1955 00:00,M,M,60000,2,0,High School,Professional,0,2,4381 Amazonas,28-09-2016 00:00,1-2 Miles
11295,Taylor,Lewis,"Lewis, Taylor",16-05-1954 00:00,S,F,80000,2,0,Partial High School,Skilled Manual,1,2,8827 Ward Court,28-09-2014 00:00,5-10 Miles
11296,Haley,Richardson,"Richardson, Haley",07-10-1935 00:00,S,F,50000,2,0,Graduate Degree,Management,1,2,6203 Laurel Drive,04-09-2014 00:00,5-10 Miles
11297,Noah,Coleman,"Coleman, Noah",02-02-1935 00:00,S,M,70000,4,0,Graduate Degree,Management,1,2,5562 Galindo Street,29-09-2014 00:00,5-10 Miles
11298,Jon,Luo,"Luo, Jon",03-03-1935 00:00,M,M,70000,4,0,Graduate Degree,Management,1,2,3560 River Rock Lane,15-09-2014 00:00,1-2 Miles
11299,Orlando,Vazquez,"Vazquez, Orlando",01-04-1936 00:00,M,M,70000,4,0,Graduate Degree,Management,1,2,8547 Catherine Way,29-09-2014 00:00,1-2 Miles
11300,Fernando,Barnes,"Barnes, Fernando",03-03-1960 00:00,M,M,80000,5,4,Partial College,Professional,0,3,7633 Greenhills Circle,04-02-2016 00:00,1-2 Miles
11301,Cameron,Rodriguez,"Rodriguez, Cameron",09-06-1960 00:00,M,M,80000,5,4,Partial College,Professional,1,4,1217 Mariposa,11-06-2016 00:00,5-10 Miles
11302,Spencer,Russell,"Russell, Spencer",12-12-1960 00:00,S,M,90000,4,3,High School,Professional,0,3,2396 Mink Court,09-09-2014 00:00,1-2 Miles
11303,Julia,Coleman,"Coleman, Julia",11-10-1960 00:00,S,F,90000,4,3,High School,Professional,0,3,3128 Ramsey Circle,05-09-2014 00:00,1-2 Miles
11304,Julia,Garcia,"Garcia, Julia",17-03-1960 00:00,M,F,100000,0,3,Partial College,Professional,1,0,6179 Mt. Hamilton Dr.,21-03-2016 00:00,5-10 Miles
11305,Sean,Evans,"Evans, Sean",19-06-1960 00:00,M,M,110000,3,3,Partial College,Professional,0,4,7118 Elliott Dr.,26-03-2016 00:00,2-5 Miles
11306,Micah,Zhou,"Zhou, Micah",22-06-1960 00:00,M,M,110000,3,3,Partial College,Professional,0,4,6105 Brownstone Rd,01-07-2016 00:00,2-5 Miles
11307,Hunter,Rodriguez,"Rodriguez, Hunter",04-11-1954 00:00,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,4343 Cook Street,07-09-2014 00:00,5-10 Miles
11308,Ian,Gonzales,"Gonzales, Ian",05-03-1954 00:00,M,M,60000,2,0,High School,Professional,0,2,7122 Athene Dr.,10-09-2016 00:00,1-2 Miles
11309,Victoria,Lewis,"Lewis, Victoria",12-06-1954 00:00,S,F,60000,2,0,High School,Professional,1,2,4426 Tanager Road,10-07-2016 00:00,5-10 Miles
